LL_PrayerBookPickup	The book is ruined. Most of the pages, while dry now, have been completely drenched.	Le livre est ruiné. La plupart des pages, désormais sèches, ont été complètement trempées.
LL_PrayerBookPickup	In saltwater. It's absolutely and completely ruined.	Dans de l'eau salée. C'est absolument et totalement ruiné.
LL_PrayerBookPickup	Only a few pages of the soggy Brachen-ish papyrus-pages are readable. They appear to contain some type of undecipherable symbols...	Seules quelques pages détrempées de papyrus brachénien sont lisibles. Elles semblent contenir des symboles indéchiffrables...
LL_PrayerBookPickup	Askanii writing. Of the most basic kind. Wait... oh no...	De l'écriture askanienne. De la plus basique. Attends... oh non...
LL_PrayerBookPickup	Someone has attempted to dry this to the best of their ability.	Quelqu'un a tenté de le sécher de son mieux.
LL_PrayerBookPickup	No. No! <b>NO!</b>	Non. Non ! <b>NON !</b>
LL_PrayerBookPickup	"By Urth..."	« Par Urth... »
LL_PrayerBookPickup	This is your Prayer Book! So many hours... wasted...	C'est ton Livre de Prières ! Tant d'heures... gâchées...
LL_PrayerBookPickup	You would have to rebind the whole thing. It is ruined.	Il faudrait tout relier à neuf. Il est ruiné.
LL_PrayerBookPickup	That'll cost a fortune!	Cela coûtera une fortune !
LL_PrayerBookPickup	That'd be expensive! Let's get your hands on a new one instead...	Ce serait dispendieux ! Mets plutôt la main sur un neuf...
LL_PrayerBookPickup	A chant-book is able to sustain humidity. Not underwater excursions.	Un livre de chant supporte l'humidité. Pas les excursions sous-marines.
LL_PrayerBookPickup	You should have protected Urth's Chants more carefully. What a disgrace.	Tu aurais dû protéger les Chants d'Urth plus soigneusement. Quelle honte.
LL_PrayerBookPickup	You protected his words well enough. The book is still salvageable.	Tu as suffisamment protégé Ses paroles. Le livre est encore récupérable.
LL_PrayerBookPickup	That is no excuse. A true man would have done better.	Ce n'est pas une excuse. Un vrai homme aurait fait mieux.
LL_PrayerBookPickup	A true person would recognize when life is unfair.	Une vraie personne reconnaît quand la vie est injuste.
LL_PrayerBookPickup	And hold those below him in grace- not contempt. At least a good man would.	Et traite ceux d'en bas avec grâce — non avec mépris. Un homme bon le ferait au moins.
LL_PrayerBookPickup	<b>Excuses</b>. Repent by service. Go now! Onward on your quest.	<b>Des excuses</b>. Repens-toi par le service. Va maintenant ! Poursuis ta quête.
LL_PrayerBookPickup	(Take the Ruined Prayer Book.)	(Prendre le Livre de Prières ruiné.)
